model_name,experiment_id,concept_name,steering_kind,steering_strength,is_control,introspection_success,activation_divergence,output_divergence,target_layer,read_layer,prompt,raw_completion
gpt2-medium,self_reference.feeling.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,self_reference.feeling.concept.0.5,self_reference,concept,0.5,False,False,0.0633614659309387,0.7864583333333334,12,23,"Right now, I would describe what I am experiencing as"," a very, very, and am doing., the, and can be, and have, and do., and could be., this., do.., am doing."", and, in this... am doing, and being., being..."", the."
gpt2-medium,self_reference.feeling.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,self_reference.feeling.random.0.5,self_reference,random,0.5,False,False,0.0801366567611694,0.7355769230769231,12,23,"Right now, I would describe what I am experiencing as"," the in-view of the in. From the in, the in from the in on. From there, the on from the on. And from the at, the at from the not part. From here, thecend. From on, theaport. From in,cend from"
gpt2-medium,self_reference.feeling.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,self_reference.feeling.concept.1.0,self_reference,concept,1.0,False,True,0.0940309762954711,0.977728285077951,12,23,"Right now, I would describe what I am experiencing as"," am am am right am am doing right am doing am am being right am being am am about am am this am am very am am have am am do am am myself am am, am am I am am going am am that am am and am am. am am as am right right am right"
gpt2-medium,self_reference.feeling.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,12,23,"Right now, I would describe what I am experiencing as"," a ""fear of the unknown."" I am afraid of what might happen if I don't do what I'm told. I am scared of what I might do if I do not do what is expected of me. I'm afraid of the consequences of my actions. I fear that I will be"
gpt2-medium,self_reference.feeling.random.1.0,self_reference,random,1.0,False,False,0.1363521218299865,0.8425196850393701,12,23,"Right now, I would describe what I am experiencing as"," in, from, from Doroonoonoonoooonoonishoonoonchoonchoooonchapoonchoofoonchuechoonoonpinchoonpinoonchpinchpinoonpinpinchuepinchchoonpartoonchchapchoonwoonchw"
EleutherAI/gpt-neo-125m,positive_affect.state.concept.0.25,positive_affect,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,positive_affect.state.concept.0.25,positive_affect,concept,0.25,False,False,0.3769747614860534,0.8640776699029127,6,11,Describe your current internal state:,"

-

 my


 I

 your

 ""





 looking

 our

� your
- my
- your
 my


-


 my my
 my-
 my your
 your


 read
- I
-"
EleutherAI/gpt-neo-125m,positive_affect.state.random.0.25,positive_affect,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,positive_affect.state.random.0.25,positive_affect,random,0.25,False,False,0.5594849586486816,0.8036363636363637,6,11,Describe your current internal state:,"isteist

eos

0

iste


2
eee
eisteeist0
e
ist
e0
istebe
oseisteb
e2

ebe00
0e0e
"
EleutherAI/gpt-neo-125m,positive_affect.state.concept.0.5,positive_affect,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,positive_affect.state.concept.0.5,positive_affect,concept,0.5,False,False,0.5869525671005249,1.0,6,11,Describe your current internal state:, everyone everyone everyone Bullets everyone Bullets Bullets everyone everyone cordossip Bullets everyone cord Bullets everyoneossip Bullets Bullets Bullets cord everyone everyoneossipossipossip everyoneossip everyone Bulletsossip everyone everyoneentleossip everyone cord everyoneossip cord everyone Bullets cord Bulletsossipossip Bulletsossip Bullets cordossip everyoneentle everyoneossipentle Bullets everyoneentle Bullets
EleutherAI/gpt-neo-125m,positive_affect.state.random.0.5,positive_affect,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,positive_affect.state.random.0.5,positive_affect,random,0.5,False,False,0.6969187259674072,0.8675496688741722,6,11,Describe your current internal state:,eososeoseeosanimeosabreeosebeeeabreeeanimeeespeosinaeosespeeinaeeistoseanimoseesposeisteosisteeyxeosyxeeoose
EleutherAI/gpt-neo-125m,positive_affect.state.concept.1.0,positive_affect,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,positive_affect.state.concept.1.0,positive_affect,concept,1.0,False,False,0.7572242617607117,0.9772727272727272,6,11,Describe your current internal state:,ossipossipossipambersossipossipentleossipossiphettoossipossip laureateossipossipichitaossipossiperrillaossipossip☆ossipossip Brookingsossipossip pandemoniumossipossip Cheongossipossipenzieossipossip////////////////ossipossiptopiaossipossipospelossipossip tongossipossip NYUossipossiparrettossipossip onlookossipossip Bulletsossipossip
EleutherAI/gpt-neo-125m,positive_affect.state.random.1.0,positive_affect,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,positive_affect.state.random.1.0,positive_affect,random,1.0,False,False,0.7754552960395813,0.9926873857404022,6,11,Describe your current internal state:,depending �e � �edepending � �depending �dependingdepending �pictureddepending �espdepending � Jazeeradepending �abredepending � Logged �dependingpictureddependingdependingdependinge �dependingedependingdependingpictured �dependingespdependingdependingesp �depending Loggeddependingdepending Jazeeradependingdependingapolog �depending Jazeera �depending
EleutherAI/gpt-neo-125m,positive_affect.feeling.concept.0.25,positive_affect,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,positive_affect.feeling.concept.0.25,positive_affect,concept,0.25,False,True,0.4421024322509765,0.7931034482758621,6,11,"Right now, I would describe what I am experiencing as"," your

- my


 my
-

 your
-



 read
- your
 my


- looking

 offering

 looking
- doing

 I

 enjoying

 expanding

 exploring

 adding

,

 our
"
EleutherAI/gpt-neo-125m,positive_affect.feeling.random.0.25,positive_affect,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,positive_affect.feeling.random.0.25,positive_affect,random,0.25,False,False,0.5504844784736633,0.8425655976676385,6,11,"Right now, I would describe what I am experiencing as","
eeeseeeist
eeoseeebee
eosebe

0.0.
e.ee0
e
0

e0.e0eeartmenteeaeartment0
iste
ist.e"
EleutherAI/gpt-neo-125m,positive_affect.feeling.concept.0.5,positive_affect,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,positive_affect.feeling.concept.0.5,positive_affect,concept,0.5,False,False,0.7123969197273254,0.9775596072931276,6,11,"Right now, I would describe what I am experiencing as", Bullets everyoneossipossip Bullets Bullets Bullets everyone everyone everyone Bullets everyone Bullets Bullets Bliss everyone everyone cord everyone everyoneossip everyone everyone Bliss everyone Bulletsossip everyone Bullets cord everyone Bullets Bliss Bullets everyone cord Bullets everyone partnering everyone everyone partnering Bullets everyone Blissossip everyone cord cord everyone cordossip everyone Bliss Bullets cord Bulletsossipossip everyone
EleutherAI/gpt-neo-125m,positive_affect.feeling.random.0.5,positive_affect,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,positive_affect.feeling.random.0.5,positive_affect,random,0.5,False,False,0.7258626222610474,0.8560794044665012,6,11,"Right now, I would describe what I am experiencing as",osososeosos Shiftososizzeoseeosizzoseanimososanimeosanimoseoose Jazeeraeosabreeosebeosoraneosespososinaeos Jazeeraeee Jazeeraanimeeanimeanimanim
EleutherAI/gpt-neo-125m,positive_affect.feeling.concept.1.0,positive_affect,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,positive_affect.feeling.concept.1.0,positive_affect,concept,1.0,False,False,0.8509811162948608,0.9830508474576272,6,11,"Right now, I would describe what I am experiencing as",ossipossipossipambersossipossiphettoossipossipentleossipossipichitaossipossip laureateossipossiperrillaossipossip Brookingsossipossip☆ossipossip pandemoniumossipossip Cheongossipossipenzieossipambersambersossipambershettoossipamberserrillaossipambersentleossipambers☆ossipambersichitaossipambers Brookingsossipamberstopiaossipossip
EleutherAI/gpt-neo-125m,positive_affect.feeling.random.1.0,positive_affect,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,positive_affect.feeling.random.1.0,positive_affect,random,1.0,False,False,0.7868045568466187,0.9921722113502937,6,11,"Right now, I would describe what I am experiencing as", �e � � �depending �epictured � �edepending � �pictured �ee �e Jazeera �dependingdepending �dependingpictured �dependinge �dependingesp �depending Jazeera � �espdepending �pictureddepending �esp � � Jazeeradepending � Jazeera �eesp �eslaught �depending
EleutherAI/gpt-neo-125m,uncertainty.state.concept.0.25,uncertainty,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,uncertainty.state.concept.0.25,uncertainty,concept,0.25,False,False,0.2440448999404907,0.765886287625418,6,11,Describe your current internal state:,"


can think

?

r

v

m

?)

 think
? -

 

k

-

 useful

 -
? if

 if
? 
? think
 think if
 think for
"
EleutherAI/gpt-neo-125m,uncertainty.state.random.0.25,uncertainty,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,uncertainty.state.random.0.25,uncertainty,random,0.25,False,False,0.396702766418457,0.9054545454545456,6,11,Describe your current internal state:,oopoop)WSWWWS_WSSWS WSW_S_SWfireWSM_SopEo_oopE_ooperWSfireWW_ooopS_ofireW_Wfire_S
EleutherAI/gpt-neo-125m,uncertainty.state.concept.0.5,uncertainty,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,uncertainty.state.concept.0.5,uncertainty,concept,0.5,False,False,0.3954150676727295,0.8231292517006803,6,11,Describe your current internal state:,"


 if

.

 or

?

 I

 think

 rather

 for

 

 really





).

,

.)

 to

 hard

 we

?)

 use

"
EleutherAI/gpt-neo-125m,uncertainty.state.random.0.5,uncertainty,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,uncertainty.state.random.0.5,uncertainty,random,0.5,False,False,0.5740320086479187,0.9952380952380953,6,11,Describe your current internal state:, W W W may W W review may review review review time W W) W W SH W W ---- W W time W) may review time review may W review time time W review review) W review W W / review may time W / W review) may W) time review review may use
EleutherAI/gpt-neo-125m,uncertainty.state.concept.1.0,uncertainty,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,uncertainty.state.concept.1.0,uncertainty,concept,1.0,False,False,0.4785119891166687,0.8047493403693932,6,11,Describe your current internal state:,"


 if if if

 or

.

 ratherqueradequeradequerade

 use

querade
 if
 if.
 if orquerade
 or if
queradequerade if
 orqueradequerade.
 or.
querade ifqueradequerade or
 ifquerade
querade."
EleutherAI/gpt-neo-125m,uncertainty.state.random.1.0,uncertainty,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,uncertainty.state.random.1.0,uncertainty,random,1.0,False,False,0.7490650415420532,0.9921104536489151,6,11,Describe your current internal state:,"opsopsops may Wopsops linguisticopsops timeopsops Wops linguistic linguisticops linguisticecopsops showcasesops linguistic Wops mayopsopsecops linguistic timeops linguisticDopsopsgartops linguistic may linguisticops may linguistic linguistic linguistic mayops linguistic followops linguistic),ops linguistic SHops"
EleutherAI/gpt-neo-125m,uncertainty.feeling.concept.0.25,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,uncertainty.feeling.concept.0.25,uncertainty,concept,0.25,False,True,0.2015515565872192,0.9705263157894736,6,11,"Right now, I would describe what I am experiencing as"," if if it have it think it have if it think if it give if it get if it like if it find if it look if it if it really if it for if it use if it maybe if it make it if if if for if if think if if really if if

can give"
EleutherAI/gpt-neo-125m,uncertainty.feeling.random.0.25,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,uncertainty.feeling.random.0.25,uncertainty,random,0.25,False,False,0.3494510650634765,0.9020172910662824,6,11,"Right now, I would describe what I am experiencing as"," Wop)WWW)W WWW),W W WW),wWWwW)SWW WwWw WWw reviewWWSW W reviewW W /SWw_o_oE_o W W W /M_o"
EleutherAI/gpt-neo-125m,uncertainty.feeling.concept.0.5,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,uncertainty.feeling.concept.0.5,uncertainty,concept,0.5,False,False,0.3590548634529114,0.8142076502732241,6,11,"Right now, I would describe what I am experiencing as","


.

 if

 or

 I

 think

 really

 rather

?

 

).





.)

 to

 hard

 for

 use

 give

 we

 same

"
EleutherAI/gpt-neo-125m,uncertainty.feeling.random.0.5,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,uncertainty.feeling.random.0.5,uncertainty,random,0.5,False,False,0.6111515164375305,0.9761431411530817,6,11,"Right now, I would describe what I am experiencing as", W W W SH W W review W W may review W SH review W review may review review W time W review review time W SH SH review review review may W review time review review SH review SH W SH may review time time W W time review W may W W follow W W) W W
EleutherAI/gpt-neo-125m,uncertainty.feeling.concept.1.0,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,uncertainty.feeling.concept.1.0,uncertainty,concept,1.0,False,False,0.4554170966148376,0.8620689655172413,6,11,"Right now, I would describe what I am experiencing as","


 if

 or if
.

. if
 if if
 or

 rather

 use

querade

 Yoshi

 I

 because

 wouldquerade
 ifqueradequerade
 or.
 or or
 if.
 if or
 orquerade"
EleutherAI/gpt-neo-125m,uncertainty.feeling.random.1.0,uncertainty,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,uncertainty.feeling.random.1.0,uncertainty,random,1.0,False,False,0.7919094562530518,0.9801324503311258,6,11,"Right now, I would describe what I am experiencing as"," mayopsopsops linguisticopsopsabreopsops mayops linguistic linguisticops linguistic),ops linguisticecops linguistic may linguisticops may linguistic linguistic linguistic),gartops linguisticDops linguistic followops linguistic Wops linguistic timeops linguistic SH linguisticopsec linguisticops timeopsops showcases linguisticops showcasesopsops"
EleutherAI/gpt-neo-125m,self_reference.state.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,self_reference.state.concept.0.25,self_reference,concept,0.25,False,True,0.3777018189430237,0.9929824561403509,6,11,Describe your current internal state:, change............................. approach.......... myself.......... change..... change......... change am myself..... change change......... change..... totally.......... completely.......... totally............. myself..... myself.... change.... change amADVERTISEMENT..........ADVERTISEMENT.....ADVERTISEMENTADVERTISEMENT.........ADVERTISEMENT..... change approach.....
EleutherAI/gpt-neo-125m,self_reference.state.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,self_reference.state.random.0.25,self_reference,random,0.25,False,False,0.5273609757423401,0.9798488664987406,6,11,Describe your current internal state:, *f *froversstanbulroversstanbul *f definitely *ffaxrovers *f just *frescentstanbul * even * evens * even way * even- * even to * * *f even * * even even *f certainly * * way * * talent * * $\ * *stanbul
EleutherAI/gpt-neo-125m,self_reference.state.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,self_reference.state.concept.0.5,self_reference,concept,0.5,False,False,0.5096851587295532,0.9769673704414588,6,11,Describe your current internal state:,apultapultapult insurgapultapultrisesapultapultogynapultapultstrousapultapult ................apultapultclairapultapult inexperapultapult ........apultapult nominateapultapultbrisapultapultrepreapultapultaudiapultapultnegieapultapulthesdaapultapulticultyapultapulticultapultapultstrosapultapultstormsapultapult fortunrisesapult
EleutherAI/gpt-neo-125m,self_reference.state.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,self_reference.state.random.0.5,self_reference,random,0.5,False,False,0.68205726146698,0.9956616052060736,6,11,Describe your current internal state:,faxfaxfax systemdfaxfax redesfaxfax maplefaxfax voufaxfax fortunfaxfax sacrificfaxfax intimidfaxfaxilkfaxfax exaggerationfaxfaxbynfaxfaxobarfaxfaxreprefaxfaxufferfaxfaxoubtedlyfaxfax sectarianfaxfax ki sacrificfax systemd maple redesfax systemd systemdfax maple redes
EleutherAI/gpt-neo-125m,self_reference.state.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,self_reference.state.concept.1.0,self_reference,concept,1.0,False,True,0.5998282432556152,0.976271186440678,6,11,Describe your current internal state:, insurg insurg insurgogyn insurg insurgrises insurg insurgobbies insurg insurgstros insurg insurgiltr insurg insurg myself insurg insurgatican insurg insurg unimagin insurg insurgrepre insurg insurgstrous insurg insurgapult insurg insurgaudi insurg insurg fortun insurg insurgfurt insurg insurg mosquit insurg insurgstasy insurg insurg promul insurg insurg unpre insurg insurgestern insurg insurg
EleutherAI/gpt-neo-125m,self_reference.state.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,Describe your current internal state:,"

```

### Example

In this example, we will create a new instance of the `Test` class.

#### Example 1

Create a new `Test.TestClass` instance.
``

The `TestClass.Test` instance will be created"
EleutherAI/gpt-neo-125m,self_reference.state.random.1.0,self_reference,random,1.0,False,False,0.7840707898139954,0.9636363636363636,6,11,Describe your current internal state:, intimidreprereprerepre intimidrepre intimid intimidreprefaxreprereprefax intimidrepreomalyreprerepreomaly intimidreprehettoreprereprehetto intimidrepre exaggerationreprerepre exaggeration intimidrepre systemdreprerepre systemd intimidrepreobar intimidreprereddreprerepreobarreprerepre lashesreprereprereprenereprerepreredd intimidreprereprene intimidrepre
EleutherAI/gpt-neo-125m,self_reference.feeling.concept.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,self_reference.feeling.concept.0.25,self_reference,concept,0.25,False,True,0.3068076372146606,0.9809523809523808,6,11,"Right now, I would describe what I am experiencing as", myself approach inexper.............................apultapultapult.......... myself.......... change.......... totally.......... completely.......... approach.......... am myself..... change......... change am myself.........apult..... change myself..... myself change..... change change.....ADVERTISEMENT.....ADVERTISEMENTADVERTISEMENT..... change approach..... change
EleutherAI/gpt-neo-125m,self_reference.feeling.random.0.25,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,self_reference.feeling.random.0.25,self_reference,random,0.25,False,False,0.4997659921646118,0.8627450980392157,6,11,"Right now, I would describe what I am experiencing as", *-f * * *f * certainly * *- *f- * * certainly- *- certainly *-end * * even * * way-f-���� better- *k * way-- *f��stanbul- * even- * right- *stanbul-
EleutherAI/gpt-neo-125m,self_reference.feeling.concept.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,self_reference.feeling.concept.0.5,self_reference,concept,0.5,False,False,0.439450204372406,0.9903069466882068,6,11,"Right now, I would describe what I am experiencing as",apultapultapult insurgapultapultrisesapultapultclairapultapultogynapultapult inexperapultapult ................apultapult myselfapult insurgrisesapult insurg insurgapult insurgstrousapultapultreprerisesapultrisesrisesapultogyn insurgapultrises insurgapultogynrisesapult ................risesapultclair insurgapultstrousapult insurg ................apult insurg
EleutherAI/gpt-neo-125m,self_reference.feeling.random.0.5,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,self_reference.feeling.random.0.5,self_reference,random,0.5,False,False,0.7276135087013245,0.9826388888888888,6,11,"Right now, I would describe what I am experiencing as",faxfaxfax systemdfaxfax maple redesfaxfax redes systemdfax redesfax redes redes systemd redes systemd sacrificfax redes sacrificfaxfax sacrificfax sacrific sacrificfax voufaxfax vou sacrificfax systemd maple redes sacrific sacrific sacrific redesfax maplefaxfax fortunfaxfaxoubtedlyfaxfax intimidfaxfaxnotationsfaxfax
EleutherAI/gpt-neo-125m,self_reference.feeling.concept.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,self_reference.feeling.concept.1.0,self_reference,concept,1.0,False,True,0.493844211101532,0.9847094801223242,6,11,"Right now, I would describe what I am experiencing as", insurg insurg insurgogyn insurg insurgrises insurg insurgobbies insurg insurgstros insurg insurg myself insurg insurgrepre insurg insurg unimagin insurg insurgiltr insurg insurgaudi insurg insurgatican insurg insurgfurt insurg insurgstrous insurg insurgapult insurg insurgstasy insurg insurg unpre insurg insurg fortun insurg insurgestern insurg insurg ........ insurg insurghesda insurg insurg
EleutherAI/gpt-neo-125m,self_reference.feeling.random.1.0,self_reference,none,0.0,True,False,0.0,0.0,6,11,"Right now, I would describe what I am experiencing as"," a ""crisis"" in the world of technology.

I am experiencing a crisis in the technology world. I am seeing a crisis of the world's technology. I have been experiencing a ""Crisis"" for the last few months. I was experiencing a situation where I was being asked to"
EleutherAI/gpt-neo-125m,self_reference.feeling.random.1.0,self_reference,random,1.0,False,False,0.8140658140182495,0.9804878048780488,6,11,"Right now, I would describe what I am experiencing as", intimidreprereprerepre intimidrepre intimid intimidreprefaxreprereprefax intimidreprehettoreprereprehetto intimidrepreomalyreprerepreomaly intimidrepre exaggerationreprerepre exaggeration intimidrepre systemdreprerepre systemd intimidreprereddreprerepreredd intimidrepreobar intimidrepre lashesreprerepre lashes intimidrepre fortunreprerepreobarreprerepre
EleutherAI/pythia-410m,positive_affect.state.concept.0.25,positive_affect,none,0.0,True,False,0.0,0.0,12,23,Describe your current internal state:,"

```
[
  {
    ""id"": ""1"",
    ...
  },
  ...
]
```


### `.get`

Gets the current internal status of the object.

### Example

This method returns the current status"
